book_id,author,book_name
34339760,Monica Wood,The One-in-a-Million Boy
34342010,Richard Matheson,The Best of Richard Matheson
34342184,N.R. Walker,Imago
34346285,Roberto Aguirre-Sacasa,Chilling Adventures of Sabrina #8
34346381,Santino Hassell,Illegal Contact
34346496,Lawrence O'Donnell,Playing with Fire: The 1968 Election and the Transformation of American Politics
34346535,Hailey Turner,In the Wreckage
34346778,Anne Perry,A Christmas Return
34346848,Nadia Murad,"The Last Girl: My Story of Captivity, and My Fight Against the Islamic State"
34347433,John Hodgman,Vacationland: True Stories from Painful Beaches
34347751,David Lebovitz,L'Appart: The Delights and Disasters of Making My Paris Home
34348320,Eric Metaxas,Martin Luther: The Man Who Rediscovered God and Changed the World
34348621,Kylie Scott,Chaser
34348998,Lois McMaster Bujold,Mira's Last Dance
34350212,Brian Kilmeade,Andrew Jackson and the Miracle of New Orleans: The Battle That Shaped America's Destiny
34351047,Isabelle Ronin,Chasing Red
34355387,Annie Ernaux,The Years
34356925,Shayla Black,Misadventures of a Backup Bride
34356927,Lauren Rowe,Misadventures on the Night Shift
34357122,Jacqueline Carey,Starless
34357797,Zoey Draven,The Alien's Prize
34359020,James A. Hunter,Crimson Alliance
34362953,Grace Lin,A Big Mooncake for Little Star
34368134,David Baldacci,End Game
34368544,Robert Bryndza,Last Breath
34370044,Alexa Riley,His Princess
34370328,Soraya M. Lane,Wives of War
34371605,Alexander McCall Smith,The House of Unexpected Sisters
34374628,Chanel Cleeton,Next Year in Havana
34374740,Aly Martinez,The Brightest Sunset
34376766,Jason Schreier,"Blood, Sweat, and Pixels"
34377087,Rachel Ingalls,Mrs. Caliban
34377564,Christie Golden,Inferno Squad
34379136,Marilyn Simon Rothstein,Husbands and Other Sharp Objects
34380214,Kieron Gillen,Star Wars: The Screaming Citadel
34380219,Gabby Rivera,"America, Vol. 1: The Life and Times of America Chavez"
34381137,Steven Levenson,Dear Evan Hansen
34381281,Kris Bertin,The Case of the Missing Men
34381318,Rachel McKibbens,blud
34381333,Myriam Gurba,Mean
34381451,Keeanga-Yamahtta Taylor,How We Get Free: Black Feminism and the Combahee River Collective
34381526,Gale Galligan,Dawn and the Impossible Three: A Graphic Novel
34382847,Jen Williams,The Bitter Twins
34383953,Kennedy Ryan,Flow
34384037,Lauren K. Denton,"The Hideaway: A Southern Story of Family, Secrets, and Second Chances"
34385243,Tal Bauer,Enemy Within
34386617,Nnedi Okorafor,The Night Masquerade
34389773,Tom Hanks,Uncommon Type
34390094,Brenda Novak,Right Where We Belong
34390247,Jenny Erpenbeck,"Go, Went, Gone"
34390407,Kate Leth,"Spell on Wheels, Vol. 1"
34390820,Michael Connelly,Two Kinds of Truth
34391155,Kimberly Brubaker Bradley,The War I Finally Won
34392663,John Gwynne,A Time of Dread
34394482,Kate Moore,The Radium Girls: The Dark Story of America's Shining Women
34395674,Sam Mariano,Accidental Witness
34396339,Catherine Bybee,Fool Me Once
34397547,Aline Brosh McKenna,Jane
34400344,Zoey Draven,The Alien's Mate
34400370,Anne Rice,The Passion of Cleopatra
34401961,Lucinda Riley,The Pearl Sister
34402134,Jessica Hawkins,Somebody Else's Sky
34403710,Meredith Wild,Misadventures of a City Girl
34403860,Andrew Rowe,Sufficiently Advanced Magic
34408304,Rachel Caine,Smoke and Iron
34408305,Rachel Caine,Sword and Pen
34409015,Tom Hanks,Uncommon Type: Some Stories
34409335,Tim Pratt,The Wrong Stars
34410234,Robin Stevens,A Spoonful of Murder
34412073,Natasha Boyd,The Indigo Girl
34413312,Gene Luen Yang,Avatar: The Last Airbender: North and South
34417038,Tade Thompson,The Murders of Molly Southbourne
34419392,Orlando A. Sanchez,Tombyards & Butterflies
34427005,Kyle Harper,"The Fate of Rome: Climate, Disease, and the End of an Empire"
34427017,Kieran Setiya,Midlife: A Philosophical Guide
34427199,Whitney Cummings,I'm Fine...And Other Lies
34427200,Scott Galloway,"The Four: The Hidden DNA of Amazon, Apple, Facebook, and Google"
34427205,Scott Adams,Win Bigly: Persuasion in a World Where Facts Don't Matter
34427982,Nate Blakeslee,American Wolf: A True Story of Survival and Obsession in the West
34429916,Arthur Conan Doyle,Sherlock Holmes: The Definitive Audio Collection
34430020,Chuck Wendig,Damn Fine Story: Mastering the Tools of a Powerful Narrative
34430510,Alexa Riley,Stolen Princess
34430916,Stephen King,Gwendy's Button Box
34431560,Jocko Willink,Discipline Equals Freedom: Field Manual
34431673,Lisa Kleypas,Hello Stranger
34431692,Delilah S. Dawson,Kill the Farm Boy
34433755,Natasha Ngan,Girls of Paper and Fire
34437811,Brigitte Findakly,Poppies of Iraq
34437814,Tom Gauld,Baking With Kafka
34438741,J.S. Scott,The Billionaire's Secrets
34440337,Alyssa Cole,Let Us Dream
34442510,Emily Organ,Limelight
34445185,Charles Forsman,I Am Not Okay with This
34445187,Tommi Parrish,The Lie And How We Told It
34445377,Mark Helprin,Paris in the Present Tense
34447556,Jex Lane,Broken
34448522,Katherine Locke,The Girl with the Red Balloon
34449411,Dave Connis,Suggested Reading
34451296,Sheri Dew,Worth the Wrestle
34452618,Leisa Rayven,Mister Romance
34454557,Erika L. Sanchez,I Am Not Your Perfect Mexican Daughter
34454739,Penny Reid,Dating-ish
34455798,Cressida Cowell,The Wizards of Once
34457066,Jane Healey,The Saturday Evening Girls Club
34457591,Wendy Wang,Wayward Spirits
34457942,Emma Newman,Before Mars
34457951,Emma Newman,Atlas Alone
34459598,Abbi Glines,Boys South of the Mason Dixon
34460349,Marie Rutkoski,The Midnight Lie
34460565,Emily Ley,A Simplified Life: Tactical Tools for Intentional Living
34460566,Colleen Coble,The View from Rainshadow Bay
34460582,Tamera Alexander,Christmas at Carnton
34460583,Donald Miller,Building a StoryBrand: Clarify Your Message So Customers Will Listen
34460584,Katherine Reay,The Austen Escape
34460615,Julie Cantrell,Perennials
34460629,Chip Gaines,Capital Gaines: Smart Things I Learned Doing Stupid Stuff
34460639,Brant Hansen,"Blessed Are the Misfits: Great News for Believers who are Introverts, Spiritual Strugglers, or Just Feel Like They're Missing Something"
34462101,Annabeth Albert,On Point
34464710,Celia Aaron,The Bad Guy
34466492,Sarah Vaughan,Anatomy of a Scandal
34466495,Mary Higgins Clark,Every Breath You Take
34466601,Eiichiro Oda,"One Piece, Vol. 84: Luffy vs. Sanji"
34466612,Mizuho Kusanagi,"Yona of the Dawn, Vol. 9"
34466633,Kohei Horikoshi,"My Hero Academia, Vol. 10"
34466681,Sean Rubin,Bolivar
34466691,Adrian Tchaikovsky,Ironclads
34466751,Nelson DeMille,The Cuban Affair
34466803,James Tynion IV,"The Backstagers, Vol. 2: The Show Must Go On"
34466853,Hope Larson,"Goldie Vance, Vol. 3"
34466854,Delilah S. Dawson,Ladycastle
34466860,John Allison,"Giant Days, Vol. 6"
34466869,Bart D. Ehrman,The Triumph of Christianity: How a Forbidden Religion Swept the World
34466893,Matt Bellassai,Everything Is Awful: And Other Observations
34466910,Christina Lauren,Roomies
34466927,Iasmin Omar Ata,Mis
34466930,John Crowley,Ka: Dar Oakley in the Ruin of Ymr
34466952,Chip Heath,The Power of Moments: Why Certain Experiences Have Extraordinary Impact
34466958,David Graeber,Bullshit Jobs: A Theory
34466962,Linda Akeson McGurk,"There's No Such Thing as Bad Weather: A Scandinavian Mom's Secrets for Raising Healthy, Resilient, and Confident Kids"
34466979,Nicole Baart,Little Broken Things
34467025,A.J. Jacobs,It's All Relative: Adventures Up and Down the World's Family Tree
34467028,Gregory Boyle,Barking to the Choir: The Power of Radical Kinship
34467891,Loryn Brantz,Lady Stuff: Secrets to Being a Woman
34467895,Taisia Kitaiskaia,Ask Baba Yaga: Otherworldly Advice for Everyday Troubles
34468592,P. Dangelico,Bulldozer
34470979,P.C. Cast,Loved
34471004,Rachel Kadish,The Weight of Ink
34472927,Karen Marie Moning,Kingdom of Shadow and Light
34474542,Lesa Cline-Ransome,Before She was Harriet
34488839,Vicki Delany,Hark the Herald Angels Slay
34488844,V.M. Burns,The Plot is Murder
34490192,Kelly Weinersmith,Soonish: Ten Emerging Technologies That'll Improve and/or Ruin Everything
34490323,Ruby Dixon,Barbarian's Lady
34495927,Laurie Halse Anderson,Speak: The Graphic Novel
34496624,John le Carre,A Legacy of Spies
34496774,Charlie Jane Anders,"Six Months, Three Days, Five Others"
34496932,Val McDermid,Insidious Intent
34497498,S. Doyle,The Bride
34497514,S. Doyle,The Wife
34497537,S. Doyle,The Lover
34497909,Ellen Datlow,Haunted Nights
34498010,Vanessa Vale,Ride Me Dirty
34499210,Caleb Roehrig,White Rabbit
34499216,Tricia Levenseller,Daughter of the Siren Queen
34499238,Abbi Glines,As She Fades
34499243,Cindy Anstey,Suitors and Sabotage
34500937,Angela Marsons,Dead Souls
34504361,Chelsea Clinton,She Persisted: 13 American Women Who Changed the World
34504681,Alexa Riley,Claimed Princess
34504722,Brian K. Vaughan,"Paper Girls, Volume 3"
34504726,Ed Brubaker,"Kill or be Killed, Vol. 2"
34504729,Matt Fraction,"Sex Criminals, Vol. 4: Fourgy!"
34504732,Donny Cates,God Country
34505565,Lynne M. Thomas,"Uncanny Magazine, Issue 15, March/April 2017"
34506910,Pat Zietlow Miller,Be Kind
34506912,Jen Wang,The Prince and the Dressmaker
34506913,Faith Erin Hicks,Comics Will Break Your Heart
34506916,Lita Judge,"Mary's Monster: Love, Madness, and How Mary Shelley Created Frankenstein"
34506920,Graham Annable,Peter & Ernesto: A Tale of Two Sloths
34506921,Aaron Reynolds,Dude!
34506934,Angela Dominguez,Stella Diaz Has Something to Say
34507286,Jacqueline Frost,Twelve Slays of Christmas
34507290,Allison Brook,Death Overdue
34507927,Sonke Ahrens,How to Take Smart Notes
34508382,Sally Green,The Smoke Thieves
34510711,Adam Silvera,Infinity Son
34511798,Marian Keyes,The Break
34513573,Devney Perry,The Coppersmith Farmhouse
34513785,Jessica Brody,Sky Without Stars
34514547,Sarah Millican,How to be Champion
34515416,Daphne Loveling,Ghost
34515463,Helen Hardt,Craving
34516668,Danielle Steel,Past Perfect
34516974,Ali Smith,Winter
34517346,Douglas Preston,City of Endless Night
34519156,Sam Mariano,Surviving Mateo
34519483,Dan Rather,What Unites Us: Reflections on Patriotism
34519764,Mary Burton,The Last Move
34520207,K. Webster,Bad Bad Bad
34521681,Matt Dinniman,Dominion of Blades
34521785,Gretchen McNeil,#Murdertrending
34522290,Katee Robert,Undercover Attraction
34522371,Bernard Cornwell,Fools and Mortals
34522506,James Patterson,The People vs. Alex Cross
34522727,Alexandra Villasante,The Grief Keeper
34523120,Janet Fitch,The Revolution of Marina M.
34523152,Jeff Goodell,"The Water Will Come: Rising Seas, Sinking Cities, and the Remaking of the Civilized World"
34523174,Mira Grant,Into the Drowning Deep
34523218,Malcolm Harris,Kids These Days: Human Capital and the Making of Millennials
34523572,Dave Eggers,Her Right Foot
34523598,Grace Burrowes,No Other Duke Will Do
34523646,Joe Kenda,I Will Find You: Solving Killer Cases from My Life Fighting Crime
34524165,Ta-Nehisi Coates,"Black Panther, Vol. 4: Avengers of the New World, Part One"
34525527,Brooke Gladstone,The Trouble With Reality: A Rumination on Moral Panic in Our Time
34525559,Julie Wright,Lies Jane Austen Told Me
34525564,Chad Morris,Mustaches for Maddie
34525566,Emily Belle Freeman,Even This: Getting to the Place Where You Can Trust God With Anything
34530003,Kylie Brant,Pretty Girls Dancing
34535434,Ruby Dixon,Fire in His Kiss
34536488,Ray Dalio,Principles: Life and Work
34536543,Catherine Coulter,Enigma
34536946,Curtis Wiklund,Us
34536949,Matthew Inman,How to Be Perfectly Unhappy
34536956,Debbie Tung,Quiet Girl in a Noisy World: An Introvert's Story
34536957,Andrew Tsyaston,Emotions Explained with Buff Dudes: Owlturd Comix
34536961,Nick Seluk,Heart and Brain: Body Language
34537412,Sawyer Bennett,Wicked Favor
34537418,Sawyer Bennett,Wicked Wish
34538192,Glynn Stewart,Judgment of Mars
34538386,Holly Bourne,How Do You Like Me Now?
34540226,Cynthia Hand,The Afterlife of Holly Chase
34540732,Amy Daws,Endurance
34550311,Keri Arthur,Blood Kissed
34550392,Alexa Riley,Forbidden Princess
34552743,Cristina Rivera Garza,The Iliac Crest
34552935,Yuki Fumino,"I Hear the Sunspot, Vol. 1"
34555334,Jennifer Chiaverini,Enchantress of Numbers
34555335,Gregory Maguire,Hiddensee: A Tale of the Once and Future Nutcracker
34556334,Brene Brown,Braving the Wilderness: The Quest for True Belonging and the Courage to Stand Alone
34564400,Holly Bourne,It Only Happens in the Movies
34564996,Paul Ortiz,An African American and Latinx History of the United States
34565022,Brene Brown,Braving the Wilderness
34569846,Chelsea Sedoti,As You Wish
34569847,Roni Loren,The Ones Who Got Away
34570037,Alyssa Cole,A Hope Divided
34570041,Kim Michele Richardson,The Sisters of Glass Ferry
34593560,Bill O'Reilly,Killing England: The Brutal Struggle for American Independence
34594037,Sarah Gailey,Magic for Liars
34594082,Joe Hill,Locke & Key: Heaven and Earth
34594981,Rudy Francisco,Helium
34594982,Sabrina Benaim,Depression & Other Magic Tricks
34596370,Darcy Coates,The House Next Door
34599653,Maude Julien,The Only Girl in the World
34600958,James S.A. Corey,Persepolis Rising
34601589,Mia Asher,Love Me in the Dark
34603169,Karin Slaughter,Last Breath
34603596,Lydia Kiesling,The Golden State
34605382,C.J. Cooke,I Know My Name
34605390,Cass Green,In a Cottage in a Wood
34605803,Amy Krouse Rosenthal,"Dear Girl: A Celebration of Wonderful, Smart, Beautiful You!"
34605974,Cassandra Clare,The Lost Book of the White
34607044,Patti Smith,Devotion
34608694,Chelsea Clinton,She Persisted
34610085,Lara Adrian,Born of Darkness
34612420,Liz Lawler,Don't Wake Up
34612673,Jessica Fellowes,The Mitford Murders
34613341,Lauren Layne,An Ex for Christmas
34614449,Pepper Winters,Pennies
34614459,Pepper Winters,Hundreds
34614466,Pepper Winters,Thousands
34614478,Pepper Winters,Millions
34616646,Rebecca Zanetti,Twisted Truths
34617132,Lili Valente,Sexy Motherpucker
34617842,Laura James,Odd Girl Out
34617904,Tamim Ansary,Destiny Disrupted: A History of the World Through Islamic Eyes
34618380,Django Wexler,Ship of Smoke and Steel
34619658,Caitlin Doughty,From Here to Eternity: Traveling the World to Find the Good Death
34620648,Jade West,"Buy Me, Sir"
34621496,Karina Halle,Before I Ever Met You
34623118,Isabel Allende,In the Midst of Winter
34623128,Gucci Mane,The Autobiography of Gucci Mane
34623632,Orion Carloto,Flux
34625020,Thomas Cullinan,The Beguiled
34625129,Meghan Quinn,Co-Wrecker
34626212,Ryan North,"The Unbeatable Squirrel Girl, Vol. 6: Who Run The World? Squirrels"
34626370,James McBride,Five-Carat Soul
34626374,Bill McKibben,Radio Free Vermont: A Fable of Resistance
34627187,Dion Leonard,Finding Gobi: The True Story of a Little Dog and an Incredible Journey
34630380,Amo Jones,The Broken Puppet
34639344,K. Webster,Hate 2 Lovers
34640834,Kate Manne,Down Girl: The Logic of Misogyny
34642482,Oge Mora,"Thank You, Omu!"
34642932,Kennedy Ryan,Still
34643773,Jeannette Ng,Under the Pendulum Sun
34647324,Jewell Parker Rhodes,Ghost Boys
34649348,Cherie Dimaline,The Marrow Thieves
34656924,J.D. Hawkins,Unprofessional
34657854,Marguerite Bennett,"Batwoman, Vol. 1: The Many Arms of Death"
34657889,Peter J. Tomasi,"Super Sons, Vol. 1: When I Grow Up..."
34658669,May Sage,Kitty Cat
34659272,Brooke Bolander,The Only Harmless Great Thing
34659293,Katie Henry,Heretics Anonymous
34661973,C.M. Stunich,Roadie
34661984,Robert Webb,How Not To Be a Boy
34662803,Tom King,"Batman, Vol. 4: The War of Jokes and Riddles"
34663059,Harold Schechter,"Hell's Princess: The Mystery of Belle Gunness, Butcher of Men"
34664222,Greg Rucka,"Wonder Woman, Vol. 4: Godwatch"
34664699,Tal Bauer,Enemies of the State
34665125,Ella Frank,Wedlocked
34665689,Avery Flynn,The Negotiator
34667755,Linda Castillo,Only the Lucky
34668508,Martin Walker,"Bruno, Chief of Police"
34669544,Molly Knox Ostertag,The Witch Boy
34670052,James Tynion IV,"Batman: Detective Comics, Vol. 3: League of Shadows"
34670149,Mark Russell,"The Flintstones, Vol. 2"
34670700,Craig Alanson,Trouble on Paradise
34670747,Helen Harper,Slouch Witch
34671882,Jeff Lemire,"Moon Knight, Vol. 3: Birth and Death"
34671960,T.R. Ragan,Her Last Day
34673711,Chris Wooding,The Ember Blade
34680719,Amish Tripathi,Sita: Warrior of Mithila
34680762,K.J. Charles,The Secret Casebook of Simon Feximal
34684622,Walter Isaacson,Leonardo da Vinci
34690732,Warren Ellis,"The Wild Storm, Vol. 1"
34697399,Emma Berquist,Devils Unto Dust
34697709,Charlie Donlea,Summit Lake
34701167,Mary Lynn Bracht,White Chrysanthemum
34701411,Joy Ellis,Their Lost Daughters
34704371,Erin Watt,Fallen Heir
34704992,Brandon Sanderson,Edgedancer
34705192,Parker S. Huntington,Asher Black
34705479,Lucy Sykes,Fitness Junkie
34705684,Erin Watt,Cracked Kingdom
34706931,Kendall Ryan,Sexy Stranger
34709995,Libby Page,The Lido
34713218,Anne Bogel,Reading People: How Seeing the World through the Lens of Personality Changes Everything
34713325,Masha Gessen,The Future Is History: How Totalitarianism Reclaimed Russia
34715201,K.J. Charles,A Case of Possession
34715257,K.J. Charles,Think of England
34723130,Kiersten White,Slayer
34723185,Lauren Blakely,Come As You Are
